"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TMAX","TMIN","TOBS","WESD","WESF","WT01","WT03","WT04","WT05","WT06","WT11"
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-13",,,"0.41",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-14",,,"0.75",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-15",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-16",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-17",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-18",,,"0.01",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-19",,,"0.47",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-20",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-21",,,"0.01",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-22",,,"0.97",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-23",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-24",,,"0.89",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-26","    2","0.13",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-27",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-28",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-29",,,"0.59",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-07-30",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-01",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-02",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-03",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-04",,,"0.41","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-05",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-06",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-07",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-08",,,"0.03",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-09",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-10",,,"0.00",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-11",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-12",,,"0.00",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-13",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-14",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-15",,,"0.36",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-16",,,"0.02",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-17",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-18",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-19",,,"0.00",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-20",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-21",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-22",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-23",,,"0.05",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-24",,,"0.01",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-26",,,"0.10",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-27",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-28",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-29",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-08-30",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-01",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-02",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-03",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-04",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-05",,,"0.01",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-06",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-07",,,"0.02",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-08",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-09",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-10",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-11",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-12",,,"0.03",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-13",,,"0.10",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-14",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-15",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-16",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-17",,,"0.21",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-18",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-19",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-20",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-21",,,"0.00",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-23","    2","0.02",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-24",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-25",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-27","    2","0.00",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-09-30","    3","0.00",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-01",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-02",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-03",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-04",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-05",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-09","    4","0.03",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-10",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-11",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-12",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-14","    2","0.06",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-15",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-16",,,"0.00",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-20","    4","0.18",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-21",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-24","    3","0.00",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-25",,,"0.91",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-26",,,"0.01",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-27",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-28",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-29",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-30",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-10-31",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-01",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-02",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-03",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-04",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-05",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-08","    3","0.37",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-09",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-10",,,"0.00",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-13","    3","0.30",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-14",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-15",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-16",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-17",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-18",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-19",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-20",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-21",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-22",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-24","    2","0.06",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-25",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-26",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-27",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-28",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-29",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-11-30",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-01",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-02",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-04","    2","0.03",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-05",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-06",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-10","    4","0.83",,,"10.5",,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-11",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-12",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-13",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-14",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-16","    2","0.36",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-17",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-18",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-25","    7","0.03",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-26",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-27",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-30","    3","0.11",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2012-12-31",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-02","    2","0.00",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-04","    2","0.01",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-05",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-06",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-07",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-08",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-09",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-10",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-14","    4","0.29",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-15",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-18","    4","0.01",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-19",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-20",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-21",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-01-28","    7","0.45",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-02-04","    7","0.14",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-02-05",,,"0.09",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-02-08","    3","0.03",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-02-09",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-02-14","    5","0.93",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-02-24","   10","0.17",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-02-25",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-02-28","    3","0.00",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-05","    5",,,,"9.5",,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-10","    5","0.58",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-11",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-12",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-13",,,"0.00",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-16","    3","0.22",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-21","    5","0.21",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-22",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-23",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-24",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-25",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-26",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-27",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-28",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-29",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-30",,,"0.28",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-03-31",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-01",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-02",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-03",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-04",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-05",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-06",,,"0.08",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-07",,,"0.11",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-08",,,"0.80",,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-09",,,"0.00","0.0",,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-12","    3","1.36",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-16","    4","0.49",,,,,,,,,,,,,,
"US1MNRM0009","SAINT PAUL 2.4 WSW, MN US","44.93","-93.147","278.3","2013-04-17",,,"0.00","0.0",,,,,,,,,,,,
